2715;2;STOP;1228;2024-02-15 07:26:56.0000000;2024-02-15 07:29:32.0000000
2716;2;DRIVE;NULL;2024-02-15 07:17:57.0000000;2024-02-15 07:17:57.0000000
2717;2;STOP;830;2024-02-22 08:18:41.0000000;2024-02-22 08:21:54.0000000
2718;2;DRIVE;NULL;2024-02-22 08:04:47.0000000;2024-02-22 08:15:41.0000000
2719;1;STOP;798;2024-02-17 19:08:51.0000000;2024-02-17 19:09:48.0000000
2720;1;DRIVE;NULL;2024-02-17 18:58:45.0000000;2024-02-17 19:05:51.0000000
2721;2;STOP;1161;2024-02-17 08:02:17.0000000;2024-02-17 08:03:28.0000000
2722;2;DRIVE;NULL;2024-02-17 07:56:48.0000000;2024-02-17 07:59:17.0000000
2723;2;STOP;1984;2024-02-22 07:52:11.0000000;2024-02-22 07:57:10.0000000
2724;2;DRIVE;NULL;2024-02-22 07:38:45.0000000;2024-02-22 07:49:11.0000000
2725;3;STOP;745;2024-02-19 02:08:25.0000000;2024-02-19 02:16:51.0000000
2726;3;DRIVE;NULL;2024-02-19 01:56:03.0000000;2024-02-19 02:05:25.0000000
2727;3;STOP;NULL;2024-02-19 01:47:41.0000000;2024-02-19 02:00:16.0000000
2728;2;STOP;783;2024-02-25 20:31:17.0000000;2024-02-25 20:33:46.0000000
2729;2;DRIVE;NULL;2024-02-25 20:18:49.0000000;2024-02-25 20:28:17.0000000
2730;1;STOP;722;2024-02-24 18:06:27.0000000;2024-02-24 18:07:30.0000000
2731;1;DRIVE;NULL;2024-02-24 17:55:53.0000000;2024-02-24 18:03:27.0000000
2732;2;STOP;1629;2024-02-22 18:09:10.0000000;2024-02-22 18:10:51.0000000
2733;2;DRIVE;NULL;2024-02-22 18:02:33.0000000;2024-02-22 18:06:10.0000000
2734;1;STOP;1435;2024-02-23 05:42:42.0000000;2024-02-23 05:43:48.0000000
2735;1;DRIVE;NULL;2024-02-23 05:37:25.0000000;2024-02-23 05:39:42.0000000
2736;4;STOP;385;2024-02-11 09:05:25.0000000;2024-02-11 09:10:38.0000000
2737;4;DRIVE;NULL;2024-02-11 08:53:56.0000000;2024-02-11 09:02:25.0000000
2738;3;STOP;0;2024-02-04 08:34:03.0000000;2024-02-04 08:39:12.0000000
2739;3;DRIVE;NULL;2024-02-04 08:21:35.0000000;2024-02-04 08:31:03.0000000
2740;3;STOP;NULL;2024-02-04 08:14:07.0000000;2024-02-04 08:24:22.0000000
2741;4;STOP;1464;2024-02-15 08:19:59.0000000;2024-02-15 08:23:54.0000000
2742;4;DRIVE;NULL;2024-02-15 08:09:20.0000000;2024-02-15 08:16:59.0000000
2743;1;STOP;421;2024-02-18 08:19:10.0000000;2024-02-18 08:20:06.0000000
2744;1;DRIVE;NULL;2024-02-18 08:13:12.0000000;2024-02-18 08:16:10.0000000
2745;4;STOP;1158;2024-02-14 03:33:05.0000000;2024-02-14 03:35:55.0000000
2746;4;DRIVE;NULL;2024-02-14 03:24:40.0000000;2024-02-14 03:30:05.0000000
2747;4;STOP;NULL;2024-02-14 03:19:21.0000000;2024-02-14 03:28:24.0000000
2748;1;STOP;1609;2024-02-21 20:50:28.0000000;2024-02-21 20:51:11.0000000
2749;1;DRIVE;NULL;2024-02-21 20:47:28.0000000;2024-02-21 20:40:15.0000000
2750;1;STOP;NULL;2024-02-21 20:30:40.0000000;2024-02-21 20:44:19.0000000
2751;1;STOP;1;2024-02-02 08:47:30.0000000;2024-02-02 08:48:39.0000000
2752;1;DRIVE;NULL;2024-02-02 08:36:18.0000000;2024-02-02 08:44:30.0000000
2753;3;STOP;358;2024-02-16 15:03:25.0000000;2024-02-16 15:05:46.0000000
2754;3;DRIVE;NULL;2024-02-16 14:51:50.0000000;2024-02-16 15:00:25.0000000
2755;3;STOP;NULL;2024-02-16 14:46:47.0000000;2024-02-16 14:54:08.0000000
2756;4;STOP;1331;2024-02-13 15:11:37.0000000;2024-02-13 15:17:26.0000000
2757;4;DRIVE;NULL;2024-02-13 15:05:17.0000000;2024-02-13 15:08:37.0000000
2758;3;STOP;1389;2024-02-08 19:56:43.0000000;2024-02-08 19:58:30.0000000
2759;3;DRIVE;NULL;2024-02-08 19:49:43.0000000;2024-02-08 19:53:43.0000000
2760;1;STOP;111;2024-02-24 06:50:27.0000000;2024-02-24 06:53:00.0000000
2761;1;DRIVE;NULL;2024-02-24 06:43:57.0000000;2024-02-24 06:47:27.0000000
2762;3;STOP;545;2024-02-04 04:45:11.0000000;2024-02-04 04:48:53.0000000
2763;3;DRIVE;NULL;2024-02-04 04:30:47.0000000;2024-02-04 04:42:11.0000000
2764;2;STOP;514;2024-02-16 09:26:00.0000000;2024-02-16 09:28:06.0000000
2765;2;DRIVE;NULL;2024-02-16 09:16:58.0000000;2024-02-16 09:23:00.0000000
2766;3;STOP;1790;2024-02-10 04:11:30.0000000;2024-02-10 04:16:34.0000000
2767;3;DRIVE;NULL;2024-02-10 03:59:10.0000000;2024-02-10 04:08:30.0000000
2768;3;STOP;NULL;2024-02-10 03:44:55.0000000;2024-02-10 04:03:03.0000000
2769;2;STOP;1037;2024-02-13 15:20:20.0000000;2024-02-13 15:23:51.0000000
2770;2;DRIVE;NULL;2024-02-13 15:14:44.0000000;2024-02-13 15:17:20.0000000
2771;1;STOP;1991;2024-02-17 04:47:57.0000000;2024-02-17 04:50:13.0000000
2772;1;DRIVE;NULL;2024-02-17 04:42:41.0000000;2024-02-17 04:44:57.0000000
2773;3;STOP;1574;2024-02-03 19:24:42.0000000;2024-02-03 19:26:12.0000000
2774;3;DRIVE;NULL;2024-02-03 19:10:34.0000000;2024-02-03 19:21:42.0000000
2775;3;STOP;79;2024-02-05 05:30:27.0000000;2024-02-05 09:32:55.0000000
2776;3;DRIVE;NULL;2024-02-05 05:23:15.0000000;2024-02-05 05:27:27.0000000
2777;4;STOP;1164;2024-02-27 06:36:00.0000000;2024-02-27 06:41:12.0000000
2778;4;DRIVE;NULL;2024-02-27 06:25:58.0000000;2024-02-27 06:33:00.0000000
2779;4;STOP;432;2024-02-13 09:12:20.0000000;2024-02-13 09:15:25.0000000
2780;4;DRIVE;NULL;2024-02-13 09:00:49.0000000;2024-02-13 09:09:20.0000000
2781;4;STOP;NULL;2024-02-13 08:50:25.0000000;2024-02-13 09:02:55.0000000
2782;4;STOP;1725;2024-02-06 19:29:36.0000000;2024-02-06 19:34:40.0000000
2783;4;DRIVE;NULL;2024-02-06 19:20:01.0000000;2024-02-06 19:26:36.0000000
2784;1;STOP;2225;2024-02-23 20:02:22.0000000;2024-02-23 20:03:17.0000000
2785;1;DRIVE;NULL;2024-02-23 19:49:55.0000000;2024-02-23 19:59:22.0000000
2786;3;STOP;233;2024-02-08 14:41:29.0000000;2024-02-08 18:45:12.0000000
2787;3;DRIVE;NULL;2024-02-08 14:36:03.0000000;2024-02-08 14:38:29.0000000
2788;1;STOP;1319;2024-02-16 08:24:19.0000000;2024-02-16 08:24:19.0000000
2789;1;DRIVE;NULL;2024-02-16 08:17:00.0000000;2024-02-16 08:21:19.0000000
2790;1;STOP;NULL;2024-02-16 08:11:04.0000000;2024-02-16 08:19:59.0000000
2791;2;STOP;1283;2024-02-13 15:10:01.0000000;2024-02-13 15:12:21.0000000
2792;2;DRIVE;NULL;2024-02-13 14:59:00.0000000;2024-02-13 15:07:01.0000000
2793;1;STOP;329;2024-02-17 16:19:23.0000000;2024-02-17 16:21:09.0000000
2794;1;DRIVE;NULL;2024-02-17 16:14:09.0000000;2024-02-17 16:16:23.0000000
2795;1;STOP;NULL;2024-02-17 16:03:43.0000000;2024-02-17 16:16:11.0000000
2796;1;STOP;905;2024-02-07 21:10:41.0000000;2024-02-07 21:10:41.0000000
2797;1;DRIVE;NULL;2024-02-07 21:01:25.0000000;2024-02-07 21:07:41.0000000
2798;1;STOP;211;2024-02-28 09:00:27.0000000;2024-02-28 09:01:54.0000000
2799;1;DRIVE;NULL;2024-02-28 08:45:59.0000000;2024-02-28 08:57:27.0000000
2800;1;STOP;NULL;2024-02-28 08:35:30.0000000;2024-02-28 08:48:08.0000000
2801;2;STOP;965;2024-02-23 03:28:36.0000000;2024-02-23 03:31:42.0000000
2802;2;DRIVE;NULL;2024-02-23 03:18:25.0000000;2024-02-23 03:25:36.0000000
2803;2;STOP;1304;2024-02-14 16:46:57.0000000;2024-02-14 16:50:17.0000000
2804;2;DRIVE;NULL;2024-02-14 16:35:00.0000000;2024-02-14 16:43:57.0000000
2805;1;STOP;91;2024-02-05 05:24:54.0000000;2024-02-05 05:26:29.0000000
2806;1;DRIVE;NULL;2024-02-05 05:19:21.0000000;2024-02-05 05:21:54.0000000
2807;1;STOP;64;2024-02-01 03:34:49.0000000;2024-02-01 03:35:35.0000000
2808;1;DRIVE;NULL;2024-02-01 03:23:13.0000000;2024-02-01 03:31:49.0000000
2809;3;STOP;1970;2024-02-03 19:01:38.0000000;2024-02-03 19:03:51.0000000
2810;3;DRIVE;NULL;2024-02-03 18:55:37.0000000;2024-02-03 18:58:38.0000000
2811;2;STOP;1948;2024-02-23 19:15:15.0000000;2024-02-23 19:19:09.0000000
2812;2;DRIVE;NULL;2024-02-23 19:03:58.0000000;2024-02-23 19:12:15.0000000
2813;2;STOP;1490;2024-02-16 08:29:03.0000000;2024-02-16 08:32:06.0000000
2814;2;DRIVE;NULL;2024-02-16 08:17:05.0000000;2024-02-16 08:26:03.0000000
2815;3;STOP;500;2024-02-20 21:18:13.0000000;2024-02-20 21:21:30.0000000
2816;3;DRIVE;NULL;2024-02-20 21:08:15.0000000;2024-02-20 21:15:13.0000000
2817;2;STOP;1775;2024-02-12 21:41:59.0000000;2024-02-12 21:43:28.0000000
2818;2;DRIVE;NULL;2024-02-12 21:28:49.0000000;2024-02-12 21:38:59.0000000
2819;2;STOP;NULL;2024-02-12 21:18:58.0000000;2024-02-12 21:33:06.0000000
2820;3;STOP;376;2024-02-28 21:36:35.0000000;2024-02-28 21:38:44.0000000
2821;3;DRIVE;NULL;2024-02-28 21:27:43.0000000;2024-02-28 21:33:35.0000000
2822;1;STOP;49;2024-02-17 17:12:35.0000000;2024-02-17 17:13:12.0000000
2823;1;DRIVE;NULL;2024-02-17 17:06:28.0000000;2024-02-17 17:09:35.0000000
2824;1;STOP;2237;2024-02-24 09:14:12.0000000;2024-02-24 09:15:26.0000000
2825;1;DRIVE;NULL;2024-02-24 09:01:29.0000000;2024-02-24 09:11:12.0000000
2826;1;STOP;2006;2024-02-01 06:11:56.0000000;2024-02-01 06:13:36.0000000
2827;1;DRIVE;NULL;2024-02-01 06:03:57.0000000;2024-02-01 06:08:56.0000000
2828;1;STOP;NULL;2024-02-01 05:56:43.0000000;2024-02-01 06:06:30.0000000
2829;1;STOP;707;2024-02-14 05:11:04.0000000;2024-02-14 05:12:23.0000000
2830;1;DRIVE;NULL;2024-02-14 04:56:44.0000000;2024-02-14 05:08:04.0000000
2831;1;STOP;NULL;2024-02-14 04:47:50.0000000;2024-02-14 05:01:23.0000000
2832;4;STOP;940;2024-02-03 14:16:50.0000000;2024-02-03 14:20:59.0000000
2833;4;DRIVE;NULL;2024-02-03 14:09:53.0000000;2024-02-03 14:13:50.0000000
2834;2;STOP;2194;2024-02-03 16:25:58.0000000;2024-02-03 16:28:07.0000000
2835;2;DRIVE;NULL;2024-02-03 16:16:04.0000000;2024-02-03 16:22:58.0000000
2836;1;STOP;1941;2024-02-05 05:37:35.0000000;2024-02-05 05:39:25.0000000
2837;1;DRIVE;NULL;2024-02-05 05:23:46.0000000;2024-02-05 05:34:35.0000000
2838;3;STOP;1584;2024-02-02 20:35:47.0000000;2024-02-02 20:35:47.0000000
2839;3;DRIVE;NULL;2024-02-02 20:22:34.0000000;2024-02-02 20:32:47.0000000
2840;3;STOP;NULL;2024-02-02 20:17:03.0000000;2024-02-02 20:25:59.0000000
2841;3;STOP;1793;2024-02-21 17:55:32.0000000;2024-02-21 17:57:28.0000000
2842;3;DRIVE;NULL;2024-02-21 17:50:00.0000000;2024-02-21 17:50:00.0000000
2843;3;STOP;NULL;2024-02-21 17:41:42.0000000;2024-02-21 17:54:44.0000000
2844;1;STOP;1115;2024-02-24 20:56:34.0000000;2024-02-24 20:57:38.0000000
2845;1;DRIVE;NULL;2024-02-24 20:41:41.0000000;2024-02-24 20:53:34.0000000
2846;4;STOP;2000;2024-02-21 09:20:15.0000000;2024-02-21 09:24:12.0000000
2847;4;DRIVE;NULL;2024-02-21 09:09:03.0000000;2024-02-21 09:17:15.0000000
2848;1;STOP;2125;2024-02-22 19:45:37.0000000;2024-02-22 19:46:19.0000000
2849;1;DRIVE;NULL;2024-02-22 19:40:36.0000000;2024-02-22 19:42:37.0000000
2850;1;STOP;NULL;2024-02-22 19:32:32.0000000;2024-02-22 19:42:40.0000000
2851;1;STOP;770;2024-02-10 02:12:30.0000000;2024-02-10 02:14:36.0000000
2852;1;DRIVE;NULL;2024-02-10 02:01:44.0000000;2024-02-10 02:09:30.0000000
2853;1;STOP;2034;2024-02-22 20:28:24.0000000;2024-02-22 20:29:28.0000000
2854;1;DRIVE;NULL;2024-02-22 20:14:00.0000000;2024-02-22 20:25:24.0000000
2855;1;STOP;1155;2024-02-17 05:32:11.0000000;2024-02-17 05:33:23.0000000
2856;1;DRIVE;NULL;2024-02-17 05:24:40.0000000;2024-02-17 05:29:11.0000000
2857;1;STOP;NULL;2024-02-17 05:13:46.0000000;2024-02-17 05:28:44.0000000
2858;3;STOP;511;2024-02-16 04:25:31.0000000;2024-02-16 04:29:33.0000000
2859;3;DRIVE;NULL;2024-02-16 04:15:47.0000000;2024-02-16 04:22:31.0000000
2860;2;STOP;2216;2024-02-22 18:04:22.0000000;2024-02-22 18:06:08.0000000
2861;2;DRIVE;NULL;2024-02-22 17:58:55.0000000;2024-02-22 17:58:55.0000000
2862;4;STOP;1457;2024-02-25 21:50:16.0000000;2024-02-25 21:58:04.0000000
2863;4;DRIVE;NULL;2024-02-25 21:45:14.0000000;2024-02-25 21:47:16.0000000
2864;4;STOP;NULL;2024-02-25 21:34:28.0000000;2024-02-25 21:48:00.0000000
2865;3;STOP;1655;2024-02-27 15:04:25.0000000;2024-02-27 15:07:00.0000000
2866;3;DRIVE;NULL;2024-02-27 14:49:55.0000000;2024-02-27 15:01:25.0000000
2867;3;STOP;NULL;2024-02-27 14:39:10.0000000;2024-02-27 14:52:37.0000000
2868;4;STOP;1580;2024-02-21 08:17:16.0000000;2024-02-21 08:12:51.0000000
2869;4;DRIVE;NULL;2024-02-21 08:06:39.0000000;2024-02-21 08:09:51.0000000
2870;4;STOP;1767;2024-02-17 14:24:00.0000000;2024-02-17 14:26:25.0000000
2871;4;DRIVE;NULL;2024-02-17 14:11:34.0000000;2024-02-17 14:21:00.0000000
2872;4;STOP;NULL;2024-02-17 14:01:34.0000000;2024-02-17 14:14:16.0000000
2873;2;STOP;68;2024-02-01 21:07:39.0000000;2024-02-01 21:10:22.0000000
2874;2;DRIVE;NULL;2024-02-01 20:55:42.0000000;2024-02-01 21:04:39.0000000
2875;3;STOP;2048;2024-02-22 19:18:46.0000000;2024-02-22 19:22:43.0000000
2876;3;DRIVE;NULL;2024-02-22 19:10:43.0000000;2024-02-22 19:15:46.0000000
2877;3;STOP;778;2024-02-04 15:42:28.0000000;2024-02-04 15:46:19.0000000
2878;3;DRIVE;NULL;2024-02-04 15:27:52.0000000;2024-02-04 15:39:28.0000000
2879;2;STOP;565;2024-02-26 19:25:22.0000000;2024-02-26 19:27:31.0000000
2880;2;DRIVE;NULL;2024-02-26 19:17:23.0000000;2024-02-26 19:22:22.0000000
2881;4;STOP;1403;2024-02-10 06:14:07.0000000;2024-02-10 06:23:12.0000000
2882;4;DRIVE;NULL;2024-02-10 06:08:14.0000000;2024-02-10 06:11:07.0000000
2883;2;STOP;697;2024-02-17 14:26:20.0000000;2024-02-17 14:28:40.0000000
2884;2;DRIVE;NULL;2024-02-17 14:12:10.0000000;2024-02-17 14:23:20.0000000
2885;1;STOP;190;2024-02-11 14:51:20.0000000;2024-02-11 14:52:59.0000000
2886;1;DRIVE;NULL;2024-02-11 14:44:27.0000000;2024-02-11 14:48:20.0000000
2887;1;STOP;NULL;2024-02-11 14:34:30.0000000;2024-02-11 14:47:44.0000000
2888;3;STOP;1502;2024-02-09 19:39:44.0000000;2024-02-09 19:43:22.0000000
2889;3;DRIVE;NULL;2024-02-09 19:33:13.0000000;2024-02-09 19:36:44.0000000
2890;3;STOP;NULL;2024-02-09 19:21:46.0000000;2024-02-09 19:36:22.0000000
2891;2;STOP;1738;2024-02-26 07:56:25.0000000;2024-02-26 07:58:52.0000000
2892;2;DRIVE;NULL;2024-02-26 07:46:57.0000000;2024-02-26 07:53:25.0000000
2893;1;STOP;2204;2024-02-12 04:46:54.0000000;2024-02-12 04:48:55.0000000
2894;1;DRIVE;NULL;2024-02-12 04:32:24.0000000;2024-02-12 04:43:54.0000000
2895;1;STOP;NULL;2024-02-12 04:18:26.0000000;2024-02-12 04:18:26.0000000
2896;1;STOP;760;2024-02-02 08:41:47.0000000;2024-02-02 08:42:55.0000000
2897;1;DRIVE;NULL;2024-02-02 08:33:29.0000000;2024-02-02 08:38:47.0000000
2898;4;STOP;1926;2024-02-06 02:30:50.0000000;2024-02-06 02:34:41.0000000
2899;4;DRIVE;NULL;2024-02-06 02:19:23.0000000;2024-02-06 02:27:50.0000000
2900;2;STOP;96;2024-02-18 04:08:49.0000000;2024-02-18 04:11:14.0000000
2901;2;DRIVE;NULL;2024-02-18 04:03:27.0000000;2024-02-18 04:05:49.0000000
2902;2;STOP;147;2024-02-04 02:01:53.0000000;2024-02-04 02:03:19.0000000
2903;2;DRIVE;NULL;2024-02-04 01:47:49.0000000;2024-02-04 01:58:53.0000000
2904;1;STOP;1710;2024-02-06 19:55:39.0000000;2024-02-06 19:56:39.0000000
2905;1;DRIVE;NULL;2024-02-06 19:49:37.0000000;2024-02-06 19:52:39.0000000
2906;1;STOP;1281;2024-02-09 15:37:20.0000000;2024-02-09 15:38:14.0000000
2907;1;DRIVE;NULL;2024-02-09 15:25:09.0000000;2024-02-09 15:34:20.0000000
2908;4;STOP;1735;2024-02-11 03:57:42.0000000;2024-02-11 04:02:04.0000000
2909;4;DRIVE;NULL;2024-02-11 03:48:02.0000000;2024-02-11 03:54:42.0000000
2910;4;STOP;2013;2024-02-03 21:03:40.0000000;2024-02-03 21:06:37.0000000
2911;4;DRIVE;NULL;2024-02-03 20:51:39.0000000;2024-02-03 21:00:40.0000000
2912;4;STOP;81;2024-02-19 20:54:51.0000000;2024-02-19 20:58:23.0000000
2913;4;DRIVE;NULL;2024-02-19 20:42:05.0000000;2024-02-19 20:51:51.0000000
2914;4;STOP;NULL;2024-02-19 20:30:09.0000000;2024-02-19 20:45:55.0000000
2915;4;STOP;1754;2024-02-19 20:00:05.0000000;2024-02-19 20:05:04.0000000
2916;4;DRIVE;NULL;2024-02-19 19:49:59.0000000;2024-02-19 19:49:59.0000000
2917;3;STOP;768;2024-02-17 21:20:35.0000000;2024-02-17 21:22:23.0000000
2918;3;DRIVE;NULL;2024-02-17 21:08:55.0000000;2024-02-17 21:17:35.0000000
2919;4;STOP;585;2024-02-13 02:40:50.0000000;2024-02-13 02:46:32.0000000
2920;4;DRIVE;NULL;2024-02-13 02:30:19.0000000;2024-02-13 02:37:50.0000000
2921;3;STOP;65;2024-02-18 20:26:22.0000000;2024-02-18 20:29:40.0000000
2922;3;DRIVE;NULL;2024-02-18 20:15:49.0000000;2024-02-18 20:23:22.0000000
2923;3;STOP;NULL;2024-02-18 20:02:47.0000000;2024-02-18 20:17:58.0000000
2924;2;STOP;644;2024-02-05 18:12:21.0000000;2024-02-05 18:13:24.0000000
2925;2;DRIVE;NULL;2024-02-05 18:03:08.0000000;2024-02-05 18:09:21.0000000
2926;2;STOP;896;2024-02-17 15:17:55.0000000;2024-02-17 15:20:33.0000000
2927;2;DRIVE;NULL;2024-02-17 15:04:52.0000000;2024-02-17 15:14:55.0000000
2928;2;STOP;1959;2024-02-13 07:36:57.0000000;2024-02-13 07:39:35.0000000
2929;2;DRIVE;NULL;2024-02-13 07:24:23.0000000;2024-02-13 07:33:57.0000000
2930;3;STOP;397;2024-02-12 02:38:08.0000000;2024-02-12 02:41:58.0000000
2931;3;DRIVE;NULL;2024-02-12 02:32:11.0000000;2024-02-12 02:32:11.0000000
2932;1;STOP;1702;2024-02-10 18:34:08.0000000;2024-02-10 18:35:04.0000000
2933;1;DRIVE;NULL;2024-02-10 18:26:33.0000000;2024-02-10 18:26:33.0000000
2934;1;STOP;NULL;2024-02-10 18:16:43.0000000;2024-02-10 18:28:59.0000000
2935;4;STOP;1438;2024-02-22 21:34:04.0000000;2024-02-22 21:36:48.0000000
2936;4;DRIVE;NULL;2024-02-22 21:27:00.0000000;2024-02-22 21:31:04.0000000
2937;1;STOP;312;2024-02-25 08:36:24.0000000;2024-02-25 08:37:47.0000000
2938;1;DRIVE;NULL;2024-02-25 08:25:37.0000000;2024-02-25 08:33:24.0000000
2939;3;STOP;1605;2024-02-22 18:09:28.0000000;2024-02-22 18:12:14.0000000
2940;3;DRIVE;NULL;2024-02-22 17:59:29.0000000;2024-02-22 18:06:28.0000000
2941;3;STOP;NULL;2024-02-22 17:53:51.0000000;2024-02-22 18:04:10.0000000
2942;1;STOP;1395;2024-02-18 05:36:49.0000000;2024-02-18 05:39:44.0000000
2943;1;DRIVE;NULL;2024-02-18 05:29:01.0000000;2024-02-18 05:33:49.0000000
2944;1;STOP;566;2024-02-07 21:20:38.0000000;2024-02-07 21:20:38.0000000
2945;1;DRIVE;NULL;2024-02-07 21:14:34.0000000;2024-02-07 21:17:38.0000000
2946;1;STOP;1212;2024-02-16 16:41:01.0000000;2024-02-16 16:42:48.0000000
2947;1;DRIVE;NULL;2024-02-16 16:26:08.0000000;2024-02-16 16:38:01.0000000
2948;2;STOP;1937;2024-02-24 21:50:49.0000000;2024-02-24 21:53:23.0000000
2949;2;DRIVE;NULL;2024-02-24 21:39:46.0000000;2024-02-24 21:47:49.0000000
2950;1;STOP;1653;2024-02-16 07:31:39.0000000;2024-02-16 07:32:41.0000000
2951;1;DRIVE;NULL;2024-02-16 07:22:29.0000000;2024-02-16 07:28:39.0000000
2952;1;STOP;85;2024-02-06 06:08:07.0000000;2024-02-06 06:09:53.0000000
2953;1;DRIVE;NULL;2024-02-06 05:59:19.0000000;2024-02-06 06:05:07.0000000
2954;2;STOP;958;2024-02-13 16:36:29.0000000;2024-02-13 16:38:55.0000000
2955;2;DRIVE;NULL;2024-02-13 16:30:57.0000000;2024-02-13 16:33:29.0000000
2956;2;STOP;NULL;2024-02-13 16:18:04.0000000;2024-02-13 16:34:25.0000000
2957;4;STOP;787;2024-02-12 04:22:40.0000000;2024-02-12 04:27:20.0000000
2958;4;DRIVE;NULL;2024-02-12 04:08:56.0000000;2024-02-12 04:19:40.0000000
2959;3;STOP;363;2024-02-10 15:29:27.0000000;2024-02-10 15:29:27.0000000
2960;3;DRIVE;NULL;2024-02-10 15:21:46.0000000;2024-02-10 15:26:27.0000000
2961;3;STOP;NULL;2024-02-10 15:08:45.0000000;2024-02-10 15:26:31.0000000
2962;4;STOP;1599;2024-02-15 05:43:55.0000000;2024-02-15 05:49:04.0000000
2963;4;DRIVE;NULL;2024-02-15 05:34:47.0000000;2024-02-15 05:40:55.0000000
2964;1;STOP;2170;2024-02-08 07:52:30.0000000;2024-02-08 07:54:03.0000000
2965;1;DRIVE;NULL;2024-02-08 07:47:25.0000000;2024-02-08 07:49:30.0000000
2966;1;STOP;1004;2024-02-20 14:48:20.0000000;2024-02-20 14:49:21.0000000
2967;1;DRIVE;NULL;2024-02-20 14:37:14.0000000;2024-02-20 14:45:20.0000000
2968;1;STOP;332;2024-02-01 05:06:16.0000000;2024-02-01 05:07:23.0000000
2969;1;DRIVE;NULL;2024-02-01 04:54:17.0000000;2024-02-01 05:03:16.0000000
2970;1;STOP;NULL;2024-02-01 04:49:02.0000000;2024-02-01 04:57:05.0000000
2971;4;STOP;2123;2024-02-04 15:12:35.0000000;2024-02-04 15:16:30.0000000
2972;4;DRIVE;NULL;2024-02-04 15:00:33.0000000;2024-02-04 15:09:35.0000000
2973;2;STOP;1729;2024-02-21 09:57:04.0000000;2024-02-21 09:58:43.0000000
2974;2;DRIVE;NULL;2024-02-21 09:51:05.0000000;2024-02-21 09:54:04.0000000
2975;4;STOP;1782;2024-02-20 20:24:26.0000000;2024-02-20 20:26:35.0000000
2976;4;DRIVE;NULL;2024-02-20 20:19:15.0000000;2024-02-20 20:21:26.0000000
2977;3;STOP;1305;2024-02-03 06:15:11.0000000;2024-02-03 06:20:54.0000000
2978;3;DRIVE;NULL;2024-02-03 06:02:02.0000000;2024-02-03 06:12:11.0000000
2979;3;STOP;NULL;2024-02-03 05:56:45.0000000;2024-02-03 06:06:19.0000000
2980;1;STOP;767;2024-02-17 21:29:28.0000000;2024-02-17 21:29:28.0000000
2981;1;DRIVE;NULL;2024-02-17 21:16:53.0000000;2024-02-17 21:26:28.0000000
2982;4;STOP;1617;2024-02-16 16:05:40.0000000;2024-02-16 16:12:27.0000000
2983;4;DRIVE;NULL;2024-02-16 15:54:59.0000000;2024-02-16 16:02:40.0000000
2984;1;STOP;1353;2024-02-17 17:46:23.0000000;2024-02-17 17:46:53.0000000
2985;1;DRIVE;NULL;2024-02-17 17:38:43.0000000;2024-02-17 17:43:23.0000000
2986;1;STOP;NULL;2024-02-17 17:31:02.0000000;2024-02-17 17:41:12.0000000
2987;4;STOP;842;2024-02-05 21:18:21.0000000;2024-02-05 21:18:21.0000000
2988;4;DRIVE;NULL;2024-02-05 21:10:43.0000000;2024-02-05 21:15:21.0000000
2989;2;STOP;1256;2024-02-05 07:30:14.0000000;2024-02-05 07:31:46.0000000
2990;2;DRIVE;NULL;2024-02-05 07:22:32.0000000;2024-02-05 07:27:14.0000000
2991;2;STOP;799;2024-02-18 08:03:53.0000000;2024-02-18 08:05:13.0000000
2992;2;DRIVE;NULL;2024-02-18 07:53:07.0000000;2024-02-18 08:00:53.0000000
2993;3;STOP;1237;2024-02-23 18:40:56.0000000;2024-02-23 18:44:19.0000000
2994;3;DRIVE;NULL;2024-02-23 18:30:14.0000000;2024-02-23 18:37:56.0000000
2995;3;STOP;NULL;2024-02-23 18:23:54.0000000;2024-02-23 18:33:45.0000000
2996;3;STOP;817;2024-02-08 17:57:41.0000000;2024-02-08 18:01:40.0000000
2997;3;DRIVE;NULL;2024-02-08 17:45:59.0000000;2024-02-08 17:54:41.0000000
2998;1;STOP;1569;2024-02-08 05:29:32.0000000;2024-02-08 05:30:59.0000000
2999;1;DRIVE;NULL;2024-02-08 05:15:32.0000000;2024-02-08 05:15:32.0000000
3000;1;STOP;NULL;2024-02-08 05:09:20.0000000;2024-02-08 05:20:21.0000000
3001;4;STOP;576;2024-02-04 06:59:20.0000000;2024-02-04 06:59:20.0000000
3002;4;DRIVE;NULL;2024-02-04 06:50:25.0000000;2024-02-04 06:56:20.0000000
3003;3;STOP;217;2024-02-14 05:23:11.0000000;2024-02-14 05:25:13.0000000
3004;3;DRIVE;NULL;2024-02-14 05:14:38.0000000;2024-02-14 05:20:11.0000000
3005;3;STOP;251;2024-02-13 19:14:06.0000000;2024-02-13 19:16:42.0000000
3006;3;DRIVE;NULL;2024-02-13 19:00:30.0000000;2024-02-13 19:11:06.0000000
3007;4;STOP;2162;2024-02-22 08:44:10.0000000;2024-02-22 08:44:10.0000000
3008;4;DRIVE;NULL;2024-02-22 08:36:21.0000000;2024-02-22 08:41:10.0000000
3009;1;STOP;218;2024-02-27 04:35:59.0000000;2024-02-27 04:35:59.0000000
3010;1;DRIVE;NULL;2024-02-27 04:29:47.0000000;2024-02-27 04:32:59.0000000
